,Country Name,Indicator Name,Region,Unnamed: 0,Unnamed: 0.1,Unnamed: 5,Value,Year
21964,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21964.0,21964.0,,4.73393324409359,2000.0
21965,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21965.0,21965.0,,4.78366483809897,2001.0
21966,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21966.0,21966.0,,4.4777028859502686,2002.0
21967,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21967.0,21967.0,,4.46357481043061,2003.0
21968,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21968.0,21968.0,,4.762215150054661,2004.0
21969,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21969.0,21969.0,,4.35924669847011,2005.0
21970,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21970.0,21970.0,,4.57043194723683,2006.0
21971,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21971.0,21971.0,,4.4688377903997,2007.0
21972,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21972.0,21972.0,,4.9769446845858205,2008.0
21973,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21973.0,21973.0,,5.741071180296742,2009.0
21974,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21974.0,21974.0,,5.902529758075692,2010.0
21975,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21975.0,21975.0,,6.473029296657717,2011.0
21976,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21976.0,21976.0,,7.12166611018405,2012.0
21977,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21977.0,21977.0,,8.27679138587652,2013.0
21978,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21978.0,21978.0,,9.314972121229367,2014.0
21979,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21979.0,21979.0,,8.532213491326509,2015.0
21980,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21980.0,21980.0,,,2016.0
21981,Italy,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,21981.0,21981.0,,,2017.0
28130,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28130.0,28130.0,,13.2110981581157,1960.0
28131,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28131.0,28131.0,,15.250046761121302,1961.0
28132,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28132.0,28132.0,,15.2732873823217,1962.0
28133,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28133.0,28133.0,,13.9027553184854,1963.0
28134,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28134.0,28134.0,,14.7619066416407,1964.0
28135,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28135.0,28135.0,,15.0348075929546,1965.0
28136,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28136.0,28136.0,,13.818963655822802,1966.0
28137,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28137.0,28137.0,,14.8855422726544,1967.0
28138,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28138.0,28138.0,,13.2600462616321,1968.0
28139,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28139.0,28139.0,,10.537899729232,1969.0
28140,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28140.0,28140.0,,9.51547250184545,1970.0
28141,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28141.0,28141.0,,12.4761422396978,1971.0
28142,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28142.0,28142.0,,13.6075526983099,1972.0
28143,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28143.0,28143.0,,14.672894277597196,1973.0
28144,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28144.0,28144.0,,14.835139844540699,1974.0
28145,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28145.0,28145.0,,20.6926226104171,1975.0
28146,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28146.0,28146.0,,20.9737032140338,1976.0
28147,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28147.0,28147.0,,23.4715409767159,1977.0
28148,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28148.0,28148.0,,26.8910490885896,1978.0
28149,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28149.0,28149.0,,24.752329629857602,1979.0
28150,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28150.0,28150.0,,29.555570518563105,1980.0
28151,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28151.0,28151.0,,35.2695601358415,1981.0
28152,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28152.0,28152.0,,36.7185897636845,1982.0
28153,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28153.0,28153.0,,39.24322679165721,1983.0
28154,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28154.0,28154.0,,43.9498282212565,1984.0
28155,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28155.0,28155.0,,45.238630898762,1985.0
28156,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28156.0,28156.0,,47.6986107975392,1986.0
28157,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28157.0,28157.0,,49.053280756117495,1987.0
28158,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28158.0,28158.0,,48.798459376204995,1988.0
28159,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28159.0,28159.0,,48.974622123002604,1989.0
28160,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28160.0,28160.0,,50.8671519338836,1990.0
28161,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28161.0,28161.0,,52.260934329679785,1991.0
28162,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28162.0,28162.0,,49.329705245977294,1992.0
28163,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28163.0,28163.0,,48.22638915504189,1993.0
28164,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28164.0,28164.0,,48.60676158015671,1994.0
28165,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28165.0,28165.0,,47.8727561067055,1995.0
28166,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28166.0,28166.0,,46.257608712473704,1996.0
28167,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28167.0,28167.0,,48.2003345255886,1997.0
28168,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28168.0,28168.0,,50.243970612888404,1998.0
28169,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28169.0,28169.0,,50.3986597639528,1999.0
28170,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28170.0,28170.0,,45.7143769154344,2000.0
28171,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28171.0,28171.0,,50.73394347626161,2001.0
28172,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28172.0,28172.0,,45.407887815578,2002.0
28173,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28173.0,28173.0,,43.93012766743978,2003.0
28174,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28174.0,28174.0,,48.3795084268886,2004.0
28175,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28175.0,28175.0,,48.8849733178059,2005.0
28176,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28176.0,28176.0,,45.51891356592589,2006.0
28177,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28177.0,28177.0,,46.492654615404604,2007.0
28178,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28178.0,28178.0,,45.9086047595152,2008.0
28179,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28179.0,28179.0,,42.9102979125484,2009.0
28180,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28180.0,28180.0,,41.4366540471024,2010.0
28181,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28181.0,28181.0,,44.1564916404252,2011.0
28182,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28182.0,28182.0,,48.0550736522603,2012.0
28183,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28183.0,28183.0,,47.4749463520301,2013.0
28184,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28184.0,28184.0,,48.5356288986907,2014.0
28185,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28185.0,28185.0,,45.01826635104649,2015.0
28186,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28186.0,28186.0,,,2016.0
28187,Sweden,Alternative and nuclear energy (% of total energy use),Europe & Central Asia,28187.0,28187.0,,,2017.0
31320,Austria,CO2 emissions (kt),Europe & Central Asia,31320.0,31320.0,,30821.135,1960.0
31321,Austria,CO2 emissions (kt),Europe & Central Asia,31321.0,31321.0,,31862.563,1961.0
31322,Austria,CO2 emissions (kt),Europe & Central Asia,31322.0,31322.0,,33905.082,1962.0
31323,Austria,CO2 emissions (kt),Europe & Central Asia,31323.0,31323.0,,36992.696,1963.0
31324,Austria,CO2 emissions (kt),Europe & Central Asia,31324.0,31324.0,,38943.54,1964.0
31325,Austria,CO2 emissions (kt),Europe & Central Asia,31325.0,31325.0,,38188.138,1965.0
31326,Austria,CO2 emissions (kt),Europe & Central Asia,31326.0,31326.0,,39258.902,1966.0
31327,Austria,CO2 emissions (kt),Europe & Central Asia,31327.0,31327.0,,39966.633,1967.0
31328,Austria,CO2 emissions (kt),Europe & Central Asia,31328.0,31328.0,,42350.183,1968.0
31329,Austria,CO2 emissions (kt),Europe & Central Asia,31329.0,31329.0,,44693.39599999999,1969.0
31330,Austria,CO2 emissions (kt),Europe & Central Asia,31330.0,31330.0,,50692.608,1970.0
31331,Austria,CO2 emissions (kt),Europe & Central Asia,31331.0,31331.0,,52155.740999999995,1971.0
31332,Austria,CO2 emissions (kt),Europe & Central Asia,31332.0,31332.0,,56193.108,1972.0
31333,Austria,CO2 emissions (kt),Europe & Central Asia,31333.0,31333.0,,60164.46900000001,1973.0
31334,Austria,CO2 emissions (kt),Europe & Central Asia,31334.0,31334.0,,57469.224,1974.0
31335,Austria,CO2 emissions (kt),Europe & Central Asia,31335.0,31335.0,,54392.611,1975.0
31336,Austria,CO2 emissions (kt),Europe & Central Asia,31336.0,31336.0,,58415.31,1976.0
31337,Austria,CO2 emissions (kt),Europe & Central Asia,31337.0,31337.0,,56218.777,1977.0
31338,Austria,CO2 emissions (kt),Europe & Central Asia,31338.0,31338.0,,57483.892,1978.0
31339,Austria,CO2 emissions (kt),Europe & Central Asia,31339.0,31339.0,,61594.599,1979.0
31340,Austria,CO2 emissions (kt),Europe & Central Asia,31340.0,31340.0,,52306.087999999996,1980.0
31341,Austria,CO2 emissions (kt),Europe & Central Asia,31341.0,31341.0,,56130.769,1981.0
31342,Austria,CO2 emissions (kt),Europe & Central Asia,31342.0,31342.0,,53868.23,1982.0
31343,Austria,CO2 emissions (kt),Europe & Central Asia,31343.0,31343.0,,51983.392,1983.0
31344,Austria,CO2 emissions (kt),Europe & Central Asia,31344.0,31344.0,,54550.292,1984.0
31345,Austria,CO2 emissions (kt),Europe & Central Asia,31345.0,31345.0,,54700.639,1985.0
31346,Austria,CO2 emissions (kt),Europe & Central Asia,31346.0,31346.0,,54080.916,1986.0
31347,Austria,CO2 emissions (kt),Europe & Central Asia,31347.0,31347.0,,57744.249,1987.0
31348,Austria,CO2 emissions (kt),Europe & Central Asia,31348.0,31348.0,,53340.182,1988.0
31349,Austria,CO2 emissions (kt),Europe & Central Asia,31349.0,31349.0,,54117.585999999996,1989.0
31350,Austria,CO2 emissions (kt),Europe & Central Asia,31350.0,31350.0,,57685.57700000001,1990.0
31351,Austria,CO2 emissions (kt),Europe & Central Asia,31351.0,31351.0,,61605.6,1991.0
31352,Austria,CO2 emissions (kt),Europe & Central Asia,31352.0,31352.0,,56658.817,1992.0
31353,Austria,CO2 emissions (kt),Europe & Central Asia,31353.0,31353.0,,57102.52400000001,1993.0
31354,Austria,CO2 emissions (kt),Europe & Central Asia,31354.0,31354.0,,57054.852999999996,1994.0
31355,Austria,CO2 emissions (kt),Europe & Central Asia,31355.0,31355.0,,59783.100999999995,1995.0
31356,Austria,CO2 emissions (kt),Europe & Central Asia,31356.0,31356.0,,63178.742999999995,1996.0
31357,Austria,CO2 emissions (kt),Europe & Central Asia,31357.0,31357.0,,62658.029,1997.0
31358,Austria,CO2 emissions (kt),Europe & Central Asia,31358.0,31358.0,,63662.787000000004,1998.0
31359,Austria,CO2 emissions (kt),Europe & Central Asia,31359.0,31359.0,,61869.624,1999.0
31360,Austria,CO2 emissions (kt),Europe & Central Asia,31360.0,31360.0,,62283.995,2000.0
31361,Austria,CO2 emissions (kt),Europe & Central Asia,31361.0,31361.0,,65888.656,2001.0
31362,Austria,CO2 emissions (kt),Europe & Central Asia,31362.0,31362.0,,67073.09700000001,2002.0
31363,Austria,CO2 emissions (kt),Europe & Central Asia,31363.0,31363.0,,72195.896,2003.0
31364,Austria,CO2 emissions (kt),Europe & Central Asia,31364.0,31364.0,,72390.247,2004.0
31365,Austria,CO2 emissions (kt),Europe & Central Asia,31365.0,31365.0,,74216.413,2005.0
31366,Austria,CO2 emissions (kt),Europe & Central Asia,31366.0,31366.0,,72162.893,2006.0
31367,Austria,CO2 emissions (kt),Europe & Central Asia,31367.0,31367.0,,69735.339,2007.0
31368,Austria,CO2 emissions (kt),Europe & Central Asia,31368.0,31368.0,,69027.608,2008.0
31369,Austria,CO2 emissions (kt),Europe & Central Asia,31369.0,31369.0,,62731.36900000001,2009.0
31370,Austria,CO2 emissions (kt),Europe & Central Asia,31370.0,31370.0,,67502.136,2010.0
31371,Austria,CO2 emissions (kt),Europe & Central Asia,31371.0,31371.0,,65019.57700000001,2011.0
31372,Austria,CO2 emissions (kt),Europe & Central Asia,31372.0,31372.0,,62272.99400000001,2012.0
31373,Austria,CO2 emissions (kt),Europe & Central Asia,31373.0,31373.0,,62485.68,2013.0
31374,Austria,CO2 emissions (kt),Europe & Central Asia,31374.0,31374.0,,58712.337,2014.0
31375,Austria,CO2 emissions (kt),Europe & Central Asia,31375.0,31375.0,,,2015.0
31376,Austria,CO2 emissions (kt),Europe & Central Asia,31376.0,31376.0,,,2016.0
31377,Austria,CO2 emissions (kt),Europe & Central Asia,31377.0,31377.0,,,2017.0
33698,Germany,CO2 emissions (kt),Europe & Central Asia,33698.0,33698.0,,,1960.0
33699,Germany,CO2 emissions (kt),Europe & Central Asia,33699.0,33699.0,,,1961.0
33700,Germany,CO2 emissions (kt),Europe & Central Asia,33700.0,33700.0,,,1962.0
33701,Germany,CO2 emissions (kt),Europe & Central Asia,33701.0,33701.0,,,1963.0
33702,Germany,CO2 emissions (kt),Europe & Central Asia,33702.0,33702.0,,,1964.0
33703,Germany,CO2 emissions (kt),Europe & Central Asia,33703.0,33703.0,,,1965.0
33704,Germany,CO2 emissions (kt),Europe & Central Asia,33704.0,33704.0,,,1966.0
33705,Germany,CO2 emissions (kt),Europe & Central Asia,33705.0,33705.0,,,1967.0
33706,Germany,CO2 emissions (kt),Europe & Central Asia,33706.0,33706.0,,,1968.0
33707,Germany,CO2 emissions (kt),Europe & Central Asia,33707.0,33707.0,,,1969.0
33708,Germany,CO2 emissions (kt),Europe & Central Asia,33708.0,33708.0,,,1970.0
33709,Germany,CO2 emissions (kt),Europe & Central Asia,33709.0,33709.0,,,1971.0
33710,Germany,CO2 emissions (kt),Europe & Central Asia,33710.0,33710.0,,,1972.0
33711,Germany,CO2 emissions (kt),Europe & Central Asia,33711.0,33711.0,,,1973.0
33712,Germany,CO2 emissions (kt),Europe & Central Asia,33712.0,33712.0,,,1974.0
33713,Germany,CO2 emissions (kt),Europe & Central Asia,33713.0,33713.0,,,1975.0
33714,Germany,CO2 emissions (kt),Europe & Central Asia,33714.0,33714.0,,,1976.0
33715,Germany,CO2 emissions (kt),Europe & Central Asia,33715.0,33715.0,,,1977.0
33716,Germany,CO2 emissions (kt),Europe & Central Asia,33716.0,33716.0,,,1978.0
33717,Germany,CO2 emissions (kt),Europe & Central Asia,33717.0,33717.0,,,1979.0
33718,Germany,CO2 emissions (kt),Europe & Central Asia,33718.0,33718.0,,,1980.0
33719,Germany,CO2 emissions (kt),Europe & Central Asia,33719.0,33719.0,,,1981.0
33720,Germany,CO2 emissions (kt),Europe & Central Asia,33720.0,33720.0,,,1982.0
33721,Germany,CO2 emissions (kt),Europe & Central Asia,33721.0,33721.0,,,1983.0
33722,Germany,CO2 emissions (kt),Europe & Central Asia,33722.0,33722.0,,,1984.0
33723,Germany,CO2 emissions (kt),Europe & Central Asia,33723.0,33723.0,,,1985.0
33724,Germany,CO2 emissions (kt),Europe & Central Asia,33724.0,33724.0,,,1986.0
33725,Germany,CO2 emissions (kt),Europe & Central Asia,33725.0,33725.0,,,1987.0
33726,Germany,CO2 emissions (kt),Europe & Central Asia,33726.0,33726.0,,,1988.0
33727,Germany,CO2 emissions (kt),Europe & Central Asia,33727.0,33727.0,,,1989.0
33728,Germany,CO2 emissions (kt),Europe & Central Asia,33728.0,33728.0,,,1990.0
33729,Germany,CO2 emissions (kt),Europe & Central Asia,33729.0,33729.0,,929973.202,1991.0
33730,Germany,CO2 emissions (kt),Europe & Central Asia,33730.0,33730.0,,891975.748,1992.0
33731,Germany,CO2 emissions (kt),Europe & Central Asia,33731.0,33731.0,,877645.1120000002,1993.0
33732,Germany,CO2 emissions (kt),Europe & Central Asia,33732.0,33732.0,,865558.68,1994.0
33733,Germany,CO2 emissions (kt),Europe & Central Asia,33733.0,33733.0,,864110.215,1995.0
33734,Germany,CO2 emissions (kt),Europe & Central Asia,33734.0,33734.0,,889614.2,1996.0
33735,Germany,CO2 emissions (kt),Europe & Central Asia,33735.0,33735.0,,862276.715,1997.0
33736,Germany,CO2 emissions (kt),Europe & Central Asia,33736.0,33736.0,,855364.42,1998.0
33737,Germany,CO2 emissions (kt),Europe & Central Asia,33737.0,33737.0,,822460.429,1999.0
33738,Germany,CO2 emissions (kt),Europe & Central Asia,33738.0,33738.0,,829977.7790000002,2000.0
33739,Germany,CO2 emissions (kt),Europe & Central Asia,33739.0,33739.0,,853662.932,2001.0
33740,Germany,CO2 emissions (kt),Europe & Central Asia,33740.0,33740.0,,829724.7559999998,2002.0
33741,Germany,CO2 emissions (kt),Europe & Central Asia,33741.0,33741.0,,822812.4609999999,2003.0
33742,Germany,CO2 emissions (kt),Europe & Central Asia,33742.0,33742.0,,816802.248,2004.0
33743,Germany,CO2 emissions (kt),Europe & Central Asia,33743.0,33743.0,,797180.1309999998,2005.0
33744,Germany,CO2 emissions (kt),Europe & Central Asia,33744.0,33744.0,,816472.218,2006.0
33745,Germany,CO2 emissions (kt),Europe & Central Asia,33745.0,33745.0,,780546.6190000002,2007.0
33746,Germany,CO2 emissions (kt),Europe & Central Asia,33746.0,33746.0,,780564.954,2008.0
33747,Germany,CO2 emissions (kt),Europe & Central Asia,33747.0,33747.0,,722263.321,2009.0
33748,Germany,CO2 emissions (kt),Europe & Central Asia,33748.0,33748.0,,758859.9809999998,2010.0
33749,Germany,CO2 emissions (kt),Europe & Central Asia,33749.0,33749.0,,732497.918,2011.0
33750,Germany,CO2 emissions (kt),Europe & Central Asia,33750.0,33750.0,,739861.2540000002,2012.0
33751,Germany,CO2 emissions (kt),Europe & Central Asia,33751.0,33751.0,,757312.507,2013.0
33752,Germany,CO2 emissions (kt),Europe & Central Asia,33752.0,33752.0,,719883.438,2014.0
33753,Germany,CO2 emissions (kt),Europe & Central Asia,33753.0,33753.0,,,2015.0
33754,Germany,CO2 emissions (kt),Europe & Central Asia,33754.0,33754.0,,,2016.0
33755,Germany,CO2 emissions (kt),Europe & Central Asia,33755.0,33755.0,,,2017.0
33872,Denmark,CO2 emissions (kt),Europe & Central Asia,33872.0,33872.0,,29779.707000000002,1960.0
33873,Denmark,CO2 emissions (kt),Europe & Central Asia,33873.0,33873.0,,31734.217999999997,1961.0
33874,Denmark,CO2 emissions (kt),Europe & Central Asia,33874.0,33874.0,,36926.69,1962.0
33875,Denmark,CO2 emissions (kt),Europe & Central Asia,33875.0,33875.0,,40707.367,1963.0
33876,Denmark,CO2 emissions (kt),Europe & Central Asia,33876.0,33876.0,,43189.926,1964.0
33877,Denmark,CO2 emissions (kt),Europe & Central Asia,33877.0,33877.0,,44337.697,1965.0
33878,Denmark,CO2 emissions (kt),Europe & Central Asia,33878.0,33878.0,,50127.89,1966.0
33879,Denmark,CO2 emissions (kt),Europe & Central Asia,33879.0,33879.0,,49075.460999999996,1967.0
33880,Denmark,CO2 emissions (kt),Europe & Central Asia,33880.0,33880.0,,53325.514,1968.0
33881,Denmark,CO2 emissions (kt),Europe & Central Asia,33881.0,33881.0,,59401.733,1969.0
33882,Denmark,CO2 emissions (kt),Europe & Central Asia,33882.0,33882.0,,62100.645,1970.0
33883,Denmark,CO2 emissions (kt),Europe & Central Asia,33883.0,33883.0,,57062.18700000001,1971.0
33884,Denmark,CO2 emissions (kt),Europe & Central Asia,33884.0,33884.0,,59643.755,1972.0
33885,Denmark,CO2 emissions (kt),Europe & Central Asia,33885.0,33885.0,,59266.054000000004,1973.0
33886,Denmark,CO2 emissions (kt),Europe & Central Asia,33886.0,33886.0,,55078.34,1974.0
33887,Denmark,CO2 emissions (kt),Europe & Central Asia,33887.0,33887.0,,55778.737,1975.0
33888,Denmark,CO2 emissions (kt),Europe & Central Asia,33888.0,33888.0,,60135.133,1976.0
33889,Denmark,CO2 emissions (kt),Europe & Central Asia,33889.0,33889.0,,61847.622,1977.0
33890,Denmark,CO2 emissions (kt),Europe & Central Asia,33890.0,33890.0,,61117.889,1978.0
33891,Denmark,CO2 emissions (kt),Europe & Central Asia,33891.0,33891.0,,62999.06,1979.0
33892,Denmark,CO2 emissions (kt),Europe & Central Asia,33892.0,33892.0,,60369.820999999996,1980.0
33893,Denmark,CO2 emissions (kt),Europe & Central Asia,33893.0,33893.0,,51789.041,1981.0
33894,Denmark,CO2 emissions (kt),Europe & Central Asia,33894.0,33894.0,,53695.880999999994,1982.0
33895,Denmark,CO2 emissions (kt),Europe & Central Asia,33895.0,33895.0,,50175.560999999994,1983.0
33896,Denmark,CO2 emissions (kt),Europe & Central Asia,33896.0,33896.0,,50861.29,1984.0
33897,Denmark,CO2 emissions (kt),Europe & Central Asia,33897.0,33897.0,,60072.794,1985.0
33898,Denmark,CO2 emissions (kt),Europe & Central Asia,33898.0,33898.0,,58903.02099999999,1986.0
33899,Denmark,CO2 emissions (kt),Europe & Central Asia,33899.0,33899.0,,58341.97,1987.0
33900,Denmark,CO2 emissions (kt),Europe & Central Asia,33900.0,33900.0,,55107.676,1988.0
33901,Denmark,CO2 emissions (kt),Europe & Central Asia,33901.0,33901.0,,48785.768,1989.0
33902,Denmark,CO2 emissions (kt),Europe & Central Asia,33902.0,33902.0,,50230.566,1990.0
33903,Denmark,CO2 emissions (kt),Europe & Central Asia,33903.0,33903.0,,60270.81200000001,1991.0
33904,Denmark,CO2 emissions (kt),Europe & Central Asia,33904.0,33904.0,,54322.937999999995,1992.0
33905,Denmark,CO2 emissions (kt),Europe & Central Asia,33905.0,33905.0,,57065.85400000001,1993.0
33906,Denmark,CO2 emissions (kt),Europe & Central Asia,33906.0,33906.0,,61000.545,1994.0
33907,Denmark,CO2 emissions (kt),Europe & Central Asia,33907.0,33907.0,,57172.197,1995.0
33908,Denmark,CO2 emissions (kt),Europe & Central Asia,33908.0,33908.0,,72181.228,1996.0
33909,Denmark,CO2 emissions (kt),Europe & Central Asia,33909.0,33909.0,,61557.929000000004,1997.0
33910,Denmark,CO2 emissions (kt),Europe & Central Asia,33910.0,33910.0,,59552.08,1998.0
33911,Denmark,CO2 emissions (kt),Europe & Central Asia,33911.0,33911.0,,55148.013,1999.0
33912,Denmark,CO2 emissions (kt),Europe & Central Asia,33912.0,33912.0,,51330.666,2000.0
33913,Denmark,CO2 emissions (kt),Europe & Central Asia,33913.0,33913.0,,52918.477,2001.0
33914,Denmark,CO2 emissions (kt),Europe & Central Asia,33914.0,33914.0,,52049.398,2002.0
33915,Denmark,CO2 emissions (kt),Europe & Central Asia,33915.0,33915.0,,55998.75700000001,2003.0
33916,Denmark,CO2 emissions (kt),Europe & Central Asia,33916.0,33916.0,,50600.933,2004.0
33917,Denmark,CO2 emissions (kt),Europe & Central Asia,33917.0,33917.0,,47095.280999999995,2005.0
33918,Denmark,CO2 emissions (kt),Europe & Central Asia,33918.0,33918.0,,54986.665,2006.0
33919,Denmark,CO2 emissions (kt),Europe & Central Asia,33919.0,33919.0,,50256.235,2007.0
33920,Denmark,CO2 emissions (kt),Europe & Central Asia,33920.0,33920.0,,46933.933,2008.0
33921,Denmark,CO2 emissions (kt),Europe & Central Asia,33921.0,33921.0,,44510.045999999995,2009.0
33922,Denmark,CO2 emissions (kt),Europe & Central Asia,33922.0,33922.0,,46640.573,2010.0
33923,Denmark,CO2 emissions (kt),Europe & Central Asia,33923.0,33923.0,,40645.028,2011.0
33924,Denmark,CO2 emissions (kt),Europe & Central Asia,33924.0,33924.0,,36427.977999999996,2012.0
33925,Denmark,CO2 emissions (kt),Europe & Central Asia,33925.0,33925.0,,38532.836,2013.0
33926,Denmark,CO2 emissions (kt),Europe & Central Asia,33926.0,33926.0,,33498.045,2014.0
33927,Denmark,CO2 emissions (kt),Europe & Central Asia,33927.0,33927.0,,,2015.0
33928,Denmark,CO2 emissions (kt),Europe & Central Asia,33928.0,33928.0,,,2016.0
33929,Denmark,CO2 emissions (kt),Europe & Central Asia,33929.0,33929.0,,,2017.0
34568,Spain,CO2 emissions (kt),Europe & Central Asia,34568.0,34568.0,,48928.780999999995,1960.0
34569,Spain,CO2 emissions (kt),Europe & Central Asia,34569.0,34569.0,,53677.545999999995,1961.0
34570,Spain,CO2 emissions (kt),Europe & Central Asia,34570.0,34570.0,,60054.459,1962.0
34571,Spain,CO2 emissions (kt),Europe & Central Asia,34571.0,34571.0,,58822.347,1963.0
34572,Spain,CO2 emissions (kt),Europe & Central Asia,34572.0,34572.0,,64410.855,1964.0
34573,Spain,CO2 emissions (kt),Europe & Central Asia,34573.0,34573.0,,71117.798,1965.0
34574,Spain,CO2 emissions (kt),Europe & Central Asia,34574.0,34574.0,,77729.399,1966.0
34575,Spain,CO2 emissions (kt),Europe & Central Asia,34575.0,34575.0,,86519.198,1967.0
34576,Spain,CO2 emissions (kt),Europe & Central Asia,34576.0,34576.0,,97157.165,1968.0
34577,Spain,CO2 emissions (kt),Europe & Central Asia,34577.0,34577.0,,96882.14,1969.0
34578,Spain,CO2 emissions (kt),Europe & Central Asia,34578.0,34578.0,,116929.629,1970.0
34579,Spain,CO2 emissions (kt),Europe & Central Asia,34579.0,34579.0,,128682.364,1971.0
34580,Spain,CO2 emissions (kt),Europe & Central Asia,34580.0,34580.0,,145026.18300000002,1972.0
34581,Spain,CO2 emissions (kt),Europe & Central Asia,34581.0,34581.0,,155367.12300000002,1973.0
34582,Spain,CO2 emissions (kt),Europe & Central Asia,34582.0,34582.0,,173152.073,1974.0
34583,Spain,CO2 emissions (kt),Europe & Central Asia,34583.0,34583.0,,181644.845,1975.0
